# New Mexico 2025 Tax Rate Table (PIT-TRT pages T-1 to T-6): taxable income more than (exclusive), not over (inclusive), tax for Single, Married Filing Jointly (and Surviving Spouse), Married Filing Separately, Head of Household.
# Source: the Taxation and Revenue Department's '2025 PIT Packet_Final.pdf' (tax.newmexico.gov Forms & Publications, Personal Income Tax), extracted with pdftotext.
79800	79900	3371	3142	3507	3142
79900	80000	3376	3147	3512	3147
80000	80100	3380	3151	3517	3151
80100	80200	3385	3156	3522	3156
80200	80300	3390	3161	3527	3161
80300	80400	3395	3165	3532	3165
80400	80500	3400	3170	3537	3170
80500	80600	3405	3175	3541	3175
80600	80700	3410	3180	3546	3180
80700	80800	3415	3184	3551	3184
80800	80900	3420	3189	3556	3189
80900	81000	3425	3194	3561	3194
81000	81100	3429	3198	3566	3198
81100	81200	3434	3203	3571	3203
81200	81300	3439	3208	3576	3208
81300	81400	3444	3212	3581	3212
81400	81500	3449	3217	3586	3217
81500	81600	3454	3222	3590	3222
81600	81700	3459	3227	3595	3227
81700	81800	3464	3231	3600	3231
81800	81900	3469	3236	3605	3236
81900	82000	3474	3241	3610	3241
82000	82100	3478	3245	3615	3245
82100	82200	3483	3250	3620	3250
82200	82300	3488	3255	3625	3255
82300	82400	3493	3259	3630	3259
82400	82500	3498	3264	3635	3264
82500	82600	3503	3269	3639	3269
82600	82700	3508	3274	3644	3274
82700	82800	3513	3278	3649	3278
82800	82900	3518	3283	3654	3283
82900	83000	3523	3288	3659	3288
83000	83100	3527	3292	3664	3292
83100	83200	3532	3297	3669	3297
83200	83300	3537	3302	3674	3302
83300	83400	3542	3306	3679	3306
83400	83500	3547	3311	3684	3311
83500	83600	3552	3316	3688	3316
83600	83700	3557	3321	3693	3321
83700	83800	3562	3325	3698	3325
83800	83900	3567	3330	3703	3330
83900	84000	3572	3335	3708	3335
84000	84100	3576	3339	3713	3339
84100	84200	3581	3344	3718	3344
84200	84300	3586	3349	3723	3349
84300	84400	3591	3353	3728	3353
84400	84500	3596	3358	3733	3358
84500	84600	3601	3363	3737	3363
84600	84700	3606	3368	3742	3368
84700	84800	3611	3372	3747	3372
84800	84900	3616	3377	3752	3377
84900	85000	3621	3382	3757	3382
85000	85100	3625	3386	3762	3386
85100	85200	3630	3391	3767	3391
85200	85300	3635	3396	3772	3396
85300	85400	3640	3400	3777	3400
85400	85500	3645	3405	3782	3405
85500	85600	3650	3410	3786	3410
85600	85700	3655	3415	3791	3415
85700	85800	3660	3419	3796	3419
85800	85900	3665	3424	3801	3424
85900	86000	3670	3429	3806	3429
86000	86100	3674	3433	3811	3433
86100	86200	3679	3438	3816	3438
86200	86300	3684	3443	3821	3443
86300	86400	3689	3447	3826	3447
86400	86500	3694	3452	3831	3452
86500	86600	3699	3457	3835	3457
86600	86700	3704	3462	3840	3462
86700	86800	3709	3466	3845	3466
86800	86900	3714	3471	3850	3471
86900	87000	3719	3476	3855	3476
87000	87100	3723	3480	3860	3480
87100	87200	3728	3485	3865	3485
87200	87300	3733	3490	3870	3490
87300	87400	3738	3494	3875	3494
87400	87500	3743	3499	3880	3499
87500	87600	3748	3504	3884	3504
87600	87700	3753	3509	3889	3509
87700	87800	3758	3513	3894	3513
87800	87900	3763	3518	3899	3518
87900	88000	3768	3523	3904	3523
88000	88100	3772	3527	3909	3527
88100	88200	3777	3532	3914	3532
88200	88300	3782	3537	3919	3537
88300	88400	3787	3541	3924	3541
88400	88500	3792	3546	3929	3546
88500	88600	3797	3551	3933	3551
88600	88700	3802	3556	3938	3556
88700	88800	3807	3560	3943	3560
88800	88900	3812	3565	3948	3565
88900	89000	3817	3570	3953	3570
89000	89100	3821	3574	3958	3574
89100	89200	3826	3579	3963	3579
89200	89300	3831	3584	3968	3584
89300	89400	3836	3588	3973	3588
89400	89500	3841	3593	3978	3593
89500	89600	3846	3598	3982	3598
89600	89700	3851	3603	3987	3603
89700	89800	3856	3607	3992	3607
89800	89900	3861	3612	3997	3612
89900	90000	3866	3617	4002	3617
90000	90100	3870	3621	4007	3621
90100	90200	3875	3626	4012	3626
90200	90300	3880	3631	4017	3631
90300	90400	3885	3635	4022	3635
90400	90500	3890	3640	4027	3640
90500	90600	3895	3645	4031	3645
90600	90700	3900	3650	4036	3650
90700	90800	3905	3654	4041	3654
90800	90900	3910	3659	4046	3659
90900	91000	3915	3664	4051	3664
91000	91100	3919	3668	4056	3668
91100	91200	3924	3673	4061	3673
91200	91300	3929	3678	4066	3678
91300	91400	3934	3682	4071	3682
91400	91500	3939	3687	4076	3687
91500	91600	3944	3692	4080	3692
91600	91700	3949	3697	4085	3697
91700	91800	3954	3701	4090	3701
91800	91900	3959	3706	4095	3706
91900	92000	3964	3711	4100	3711
92000	92100	3968	3715	4105	3715
92100	92200	3973	3720	4110	3720
92200	92300	3978	3725	4115	3725
92300	92400	3983	3729	4120	3729
92400	92500	3988	3734	4125	3734
92500	92600	3993	3739	4129	3739
92600	92700	3998	3744	4134	3744
92700	92800	4003	3748	4139	3748
92800	92900	4008	3753	4144	3753
92900	93000	4013	3758	4149	3758
93000	93100	4017	3762	4154	3762
93100	93200	4022	3767	4159	3767
93200	93300	4027	3772	4164	3772
93300	93400	4032	3776	4169	3776
93400	93500	4037	3781	4174	3781
93500	93600	4042	3786	4178	3786
93600	93700	4047	3791	4183	3791
93700	93800	4052	3795	4188	3795
93800	93900	4057	3800	4193	3800
93900	94000	4062	3805	4198	3805
94000	94100	4066	3809	4203	3809
94100	94200	4071	3814	4208	3814
94200	94300	4076	3819	4213	3819
94300	94400	4081	3823	4218	3823
94400	94500	4086	3828	4223	3828
94500	94600	4091	3833	4227	3833
94600	94700	4096	3838	4232	3838
94700	94800	4101	3842	4237	3842
94800	94900	4106	3847	4242	3847
94900	95000	4111	3852	4247	3852
95000	95100	4115	3856	4252	3856
95100	95200	4120	3861	4257	3861
95200	95300	4125	3866	4262	3866
95300	95400	4130	3870	4267	3870
95400	95500	4135	3875	4272	3875
95500	95600	4140	3880	4276	3880
95600	95700	4145	3885	4281	3885
95700	95800	4150	3889	4286	3889
95800	95900	4155	3894	4291	3894
95900	96000	4160	3899	4296	3899
96000	96100	4164	3903	4301	3903
96100	96200	4169	3908	4306	3908
96200	96300	4174	3913	4311	3913
96300	96400	4179	3917	4316	3917
96400	96500	4184	3922	4321	3922
96500	96600	4189	3927	4325	3927
96600	96700	4194	3932	4330	3932
96700	96800	4199	3936	4335	3936
96800	96900	4204	3941	4340	3941
96900	97000	4209	3946	4345	3946
97000	97100	4213	3950	4350	3950
97100	97200	4218	3955	4355	3955
97200	97300	4223	3960	4360	3960
97300	97400	4228	3964	4365	3964
97400	97500	4233	3969	4370	3969
97500	97600	4238	3974	4374	3974
97600	97700	4243	3979	4379	3979
97700	97800	4248	3983	4384	3983
97800	97900	4253	3988	4389	3988
97900	98000	4258	3993	4394	3993
98000	98100	4262	3997	4399	3997
98100	98200	4267	4002	4404	4002
98200	98300	4272	4007	4409	4007
98300	98400	4277	4011	4414	4011
98400	98500	4282	4016	4419	4016
98500	98600	4287	4021	4423	4021
98600	98700	4292	4026	4428	4026
98700	98800	4297	4030	4433	4030
98800	98900	4302	4035	4438	4035
98900	99000	4307	4040	4443	4040
99000	99100	4311	4044	4448	4044
99100	99200	4316	4049	4453	4049
99200	99300	4321	4054	4458	4054
99300	99400	4326	4058	4463	4058
99400	99500	4331	4063	4468	4063
99500	99600	4336	4068	4472	4068
99600	99700	4341	4073	4477	4073
99700	99800	4346	4077	4482	4077
99800	99900	4351	4082	4487	4082
99900	100000	4356	4087	4492	4087
